snapshot_date,material_number,region,past_due_amt,past_due_qty
2023-03-27,965643-1,EMEA,563.2,600
2023-03-27,965662-1,APAC,858.36,5000
2023-03-27,965663-1,APAC,858.36,2500
2023-03-27,965687-1,APAC,11310.77,46500
2023-03-27,965783-1,APAC,102.42,700
2023-03-27,965783-1,APAC,17772.41,93100
2023-03-27,965783-1,EMEA,11299.48,66700
2023-03-27,965783-1,AMER,1668.08,4254
2023-03-27,965784-1,APAC,437.09,2400
2023-03-27,965784-1,EMEA,426.32,2400
2023-03-27,965784-1,APAC,230.18,800
2023-03-27,965785-1,APAC,3444.81,13200
2023-03-27,965785-1,EMEA,489.28,2800
2023-03-27,965785-1,APAC,569.19,4200
2023-03-27,965786-1,APAC,230.04,1000
2023-03-27,965786-1,APAC,7725.24,41000
2023-03-27,965786-1,EMEA,964.35,6000
2023-03-27,965865-1,EMEA,13601.01,3000
2023-03-27,965999-2,APAC,1144.9,57600
2023-03-27,966067-2,EMEA,21.85,1000
2023-03-27,966140-1,EMEA,4362.52,3640
2023-03-27,966140-3,APAC,14545.84,12180
2023-03-27,966140-4,AMER,4544.62,3780
2023-03-27,966140-5,APAC,2536.72,3150
2023-03-27,966168-6,APAC,738.94,330
2023-03-27,966500-1,EMEA,1216.26,1100
2023-03-27,967067-1,APAC,358.28,40000
2023-03-27,967067-1,EMEA,145.66,20000
2023-03-27,967067-1,EMEA,3312.24,360000
2023-03-27,967067-2,APAC,15821.54,1860000
2023-03-27,967363-1,EMEA,2970.98,1200
2023-03-27,967388-1,EMEA,2298.12,275
2023-03-27,967542-1,APAC,2860.74,60000
2023-03-27,967542-2,EMEA,147.39,2000
2023-03-27,967543-1,APAC,2794.52,48000
2023-03-27,967543-1,EMEA,241.64,4000
2023-03-27,967543-2,APAC,1175.47,12000
2023-03-27,967631-1,APAC,298.14,3000
2023-03-27,967631-1,APAC,315.19,6000
2023-03-27,967632-1,APAC,2093.66,40000
2023-03-27,967633-1,APAC,864.33,30000
2023-03-27,967633-1,EMEA,271.96,6000
2023-03-27,967634-1,APAC,1664.83,30000
2023-03-27,967635-1,APAC,4803.08,97500
2023-03-27,967637-1,APAC,1269.58,780
2023-03-27,967650-1,APAC,6118.4,8000
2023-03-27,967650-1,EMEA,6235.5,9500
2023-03-27,967650-1,AMER,11299.55,9415
2023-03-27,967650-1,AMER,2800.28,4000
2023-03-27,967650-2,APAC,8315.65,8000
2023-03-27,967650-3,EMEA,1526.31,1000
2023-03-27,967650-4,APAC,1839.12,2000
2023-03-27,967652-1,APAC,3970.85,40000
2023-03-27,967652-1,EMEA,2789,20000
2023-03-27,967652-1,AMER,1103.2,20000
2023-03-27,967652-1,AMER,1678.97,21000
2023-03-27,968176-1,APAC,501.58,3200
2023-03-27,968265-1,APAC,268.7,1500
2023-03-27,968271-1,APAC,2045.23,37500
2023-03-27,968427-1,APAC,366.23,3504
2023-03-27,968618-1,EMEA,969.83,3500
2023-03-27,968695-1,EMEA,1.76,2000
2023-03-27,968695-1,AMER,103.2,2000
2023-03-27,968813-2,AMER,253.68,5000
2023-03-27,969022-1,APAC,1356.24,12000
2023-03-27,969028-5,APAC,8926.94,92000
2023-03-27,969191-1,APAC,701.99,1000
2023-03-27,969191-2,APAC,748.79,1000
2023-03-27,969191-2,EMEA,528.5,1000
2023-03-27,969191-4,APAC,1403.98,2000
2023-03-27,969870-1,APAC,678.18,1400
2023-03-27,9882905-ZZ,AMER,523.98,1
2023-03-27,9-966140-2,EMEA,578.7,280
2023-03-27,9-966140-3,APAC,90849.15,99330
2023-03-27,9-967689-1,EMEA,4265.18,336
2023-03-27,9-968790-9,AMER,115.68,675
2023-03-27,9-968974-2,APAC,568.98,1000
2023-03-27,9-968975-2,APAC,5965.43,11700
2023-03-27,A369833001,EMEA,1321.19,6000
2023-03-27,A90-DTP04-952B,EMEA,166.49,518
2023-03-27,AEC14-40PAE-E019,EMEA,1626.58,200
2023-03-27,AEC16-40SA,AMER,18.92,3
2023-03-27,AEC16-40SAE-E019,APAC,2687.83,420
2023-03-27,AEC16-40SAE-E019,AMER,1102.36,200
2023-03-27,AEC16-40SB,EMEA,633.02,100
2023-03-27,AEC16-40SD,EMEA,613.52,100
2023-03-27,AEC16-40SD,AMER,1120.18,200
2023-03-27,AEC17-40PA,EMEA,124.94,4
2023-03-27,C050793001,AMER,587.95,525
2023-03-27,CAR2PC68,EMEA,43813.21,7918
2023-03-27,CAR2PC68,EMEA,554.1,90
2023-03-27,CAR2SC68,EMEA,7550.17,1040
2023-03-27,CAR3PC68,EMEA,6096.96,730
2023-03-27,CAR3PC68,AMER,9513.23,1127
2023-03-27,CD04383001,APAC,3044.74,10000
2023-03-27,CD39463001,APAC,2530.47,10000
2023-03-27,CD70613001,EMEA,7304.22,11000
2023-03-27,CD77163001,EMEA,7045.04,1200
2023-03-27,CF2173-000,AMER,1113.28,2164
2023-03-27,CF2176-000,AMER,1617.51,3048
2023-03-27,CF2177-000,AMER,3235.03,6096
2023-03-27,CF2179-000,AMER,1568.09,3048
2023-03-27,CF4098-000,AMER,2788.01,6096
2023-03-27,CH02044001,EMEA,341.8,900
2023-03-27,CH02926001,EMEA,9814.17,510000
2023-03-27,CH02966001,EMEA,1277.81,60000
2023-03-27,CH02966001,EMEA,5085.08,230000
2023-03-27,CH02996001,EMEA,582.29,12000
2023-03-27,CH03446001,APAC,117.27,10000
2023-03-27,CM9613-000,AMER,260,20000
2023-03-27,CQ41643001,EMEA,37174.41,19500
2023-03-27,CQ50203001,EMEA,2672.15,500
2023-03-27,CQ66973001,EMEA,28531.44,6000
2023-03-27,CQ80703001,EMEA,30630.6,4000
2023-03-27,CQ82513001,EMEA,1674.23,4000
2023-03-27,CQ83583001,EMEA,10120.95,500
2023-03-27,CQ89393001,EMEA,4881.59,500
2023-03-27,CR2545-000,AMER,2488.96,2520
2023-03-27,CT47753001,EMEA,18260.55,5000
2023-03-27,CT49273001,EMEA,7486.3,1000
2023-03-27,CT78803001,EMEA,14822.64,4000
2023-03-27,CV16606001,EMEA,533.14,20000
2023-03-27,D02886-000,EMEA,14717.64,10100
2023-03-27,D248123001,EMEA,7350.21,50000
2023-03-27,D608464001,EMEA,1168.83,2700
2023-03-27,D627423001,EMEA,16981.15,100000
2023-03-27,D798513001,EMEA,1296,6000
2023-03-27,DARS24296-000A3,EMEA,188.7,100
2023-03-27,DRB102-BT,APAC,6110.32,1137
2023-03-27,DRB102-BT-90DEG,EMEA,655.89,88
2023-03-27,DRB102-BT-90DEG,AMER,31435.35,6380
2023-03-27,DRB12-102PAE-L018,APAC,35693.77,2818
2023-03-27,DRB12-102PAE-L018,APAC,5115.93,252
2023-03-27,DRB12-102PAE-L018,AMER,20030.53,1684
2023-03-27,DRB12-48PAE-L018,EMEA,5315.4,864
2023-03-27,DRB12-48PAE-L018,AMER,29638,3354
2023-03-27,DRB12-60PAE-L018,AMER,1002.52,109
2023-03-27,DRB12-60PANE,EMEA,397.24,95
2023-03-27,DRB16-102SAE-L018,APAC,23342.86,2625
2023-03-27,DRB16-102SAE-L018,APAC,2484.28,216
2023-03-27,DRB16-102SAE-L018,AMER,45551.31,6372
2023-03-27,DRB16-128SAE-L018,AMER,10512.33,704
2023-03-27,DRB16-48SAE-L018,EMEA,135.61,16
2023-03-27,DRB16-48SAE-L018,EMEA,3807.38,504
2023-03-27,DRB16-48SAE-L018,EMEA,5169.29,648
2023-03-27,DRB16-48SAE-L018,AMER,35711.56,3764
2023-03-27,DRB16-48SBE-L018,AMER,737.23,37
2023-03-27,DRB16-60SAE-L018,APAC,486.27,72
2023-03-27,DRB16-60SAE-L018,EMEA,3441.44,398
2023-03-27,DRB16-60SAE-L018,AMER,14215.81,1668
2023-03-27,DRB16-60SBE-L018,APAC,4308.52,432
2023-03-27,DRB16-60SBE-L018,EMEA,294.75,25
2023-03-27,DRB16-60SBE-L018,AMER,3221.5,271
2023-03-27,DRB48-60-BT,AMER,3380.82,1705
2023-03-27,DRBF-1A,APAC,1654.62,326
2023-03-27,DRBF-1A,APAC,4936.65,912
2023-03-27,DRBF-1A,AMER,387.43,30
2023-03-27,DRBF-2A,EMEA,436.52,80
2023-03-27,DRBF-2A,APAC,1055.81,280
2023-03-27,DRBF-2A,AMER,24114.2,7875
2023-03-27,DRBF-2B,APAC,1357.93,280
2023-03-27,DRBF-2B,AMER,2317.17,360
2023-03-27,DRBF-3AB,AMER,134.96,40
2023-03-27,DRC10-24PA-A004,APAC,26020.4,1668
2023-03-27,DRC10-24PA-A004,EMEA,287.18,10
2023-03-27,DRC10-24PA-A004,AMER,54873.65,5195
2023-03-27,DRC10-40P,APAC,1609.4,60
2023-03-27,DRC10-40P-A004,EMEA,71723.55,3630
2023-03-27,DRC10-40P-A004,AMER,30451.89,1395
2023-03-27,DRC12-24PA,APAC,544.33,60
2023-03-27,DRC12-24PA,APAC,1434.85,201
2023-03-27,DRC12-24PA,EMEA,879.74,120
2023-03-27,DRC12-24PA,AMER,10732.05,1290
2023-03-27,DRC12-24PB,AMER,1334.92,170
2023-03-27,DRC12-24PBE,AMER,1860.1,136
2023-03-27,DRC12-40PA,APAC,6098.74,780
2023-03-27,DRC12-40PA,APAC,498.32,60
2023-03-27,DRC12-40PA,APAC,3387.84,325
2023-03-27,DRC12-40PA,EMEA,3390.66,315
2023-03-27,DRC12-40PA,EMEA,10394.28,1140
2023-03-27,DRC12-40PA,AMER,1693.18,170
2023-03-27,DRC12-40PAE,EMEA,848.78,75
2023-03-27,DRC12-40PB,AMER,1128.6,100
2023-03-27,DRC12-40PC,APAC,712.88,60
2023-03-27,DRC12-40PC,AMER,801.87,50
2023-03-27,DRC12-40PCE,AMER,1062.46,60
2023-03-27,DRC12-70PA,APAC,2366.07,145
2023-03-27,DRC12-70PA,AMER,12599.8,1132
2023-03-27,DRC12-70PAE,APAC,2667.75,206
2023-03-27,DRC12-70PAE,EMEA,499.87,42
2023-03-27,DRC12-70PAE,APAC,338.46,24
2023-03-27,DRC12-70PB,APAC,15355.41,880
2023-03-27,DRC12-70PCE,EMEA,669.18,25
2023-03-27,DRC13-24PA,EMEA,21985.59,1763
2023-03-27,DRC13-24PA,AMER,62073.18,4635
2023-03-27,DRC13-24PA-CG01,EMEA,9711.36,582
2023-03-27,DRC13-40PA,EMEA,74148.88,3957
2023-03-27,DRC13-40PA,AMER,179705.82,10592
2023-03-27,DRC13-40PA-CG01,EMEA,9232.84,445
2023-03-27,DRC13-40PB,AMER,90308.46,4445
2023-03-27,DRC13-40PB-CG01,EMEA,10216.14,476
2023-03-27,DRC13-40PC,AMER,3466.11,144
2023-03-27,DRC13-40PD,AMER,3552.29,156
2023-03-27,DRC13-70PA-B027,EMEA,4232.99,166
2023-03-27,DRC13-70PC-B027,EMEA,48769.53,2302
2023-03-27,DRC13-70PD-B027,EMEA,122270.95,4944
2023-03-27,DRC14-24PA,EMEA,2991.09,250
2023-03-27,DRC14-24PA,EMEA,3063.24,210
2023-03-27,DRC14-24PA,AMER,1795.25,200
2023-03-27,DRC14-70PA,APAC,689.54,50
2023-03-27,DRC14-70PA,AMER,3666.75,173
2023-03-27,DRC15-124PBA-B038,EMEA,3309.6,33
2023-03-27,DRC16-24SA,APAC,4524.26,480
2023-03-27,DRC16-24SA,EMEA,212.99,8
2023-03-27,DRC16-24SA,AMER,2363.93,300
2023-03-27,DRC16-24SAE,AMER,721.01,50
2023-03-27,DRC16-24SBE,EMEA,182.65,11
2023-03-27,DRC16-24SB-P013,APAC,957.26,126
2023-03-27,DRC16-24SC-P013,AMER,1869.52,210
2023-03-27,DRC16-40S,AMER,1740.98,110
2023-03-27,DRC16-40S-P013,APAC,1757.35,175
2023-03-27,DRC16-40S-P013,APAC,1247.6,125
2023-03-27,DRC16-70SA,APAC,1491.91,95
2023-03-27,DRC16-70SA,AMER,1408.75,50
2023-03-27,DRC16-70SAE,AMER,11181.82,790
2023-03-27,DRC16-70SA-P013,EMEA,396.94,20
2023-03-27,DRC16-70SA-P013,AMER,6995.62,511
2023-03-27,DRC16-70SB,APAC,8032.46,480
2023-03-27,DRC16-70SCE-P013,AMER,1076.68,50
2023-03-27,DRC16-70SC-P013,AMER,2316.15,119
2023-03-27,DRC18-40SAE,EMEA,373.11,12
2023-03-27,DRC18-40SA-P013,EMEA,5676.83,500
2023-03-27,DRC18-40SB-P013,AMER,1862.49,150
2023-03-27,DRC18-40SC,AMER,76.01,3
2023-03-27,DRC20-50P01,AMER,55762.78,4560
2023-03-27,DRC20-50P04,APAC,3152.13,180
2023-03-27,DRC20-50P05,AMER,2496.17,218
2023-03-27,DRC20-50P08,AMER,4122.11,360
2023-03-27,DRC20-60P05,APAC,9817.12,715
2023-03-27,DRC20-60P06,APAC,11130.28,768
2023-03-27,DRC22-40PA,AMER,44384.11,3306
2023-03-27,DRC22-40PB,AMER,2826.02,160
2023-03-27,DRC22-50P01,EMEA,6103.77,285
2023-03-27,DRC22-50P01,AMER,33292.43,1664
2023-03-27,DRC22-50P02,AMER,30898.71,1590
2023-03-27,DRC22-50P03,AMER,10678.56,448
2023-03-27,DRC22-50P04,AMER,1525.51,64
2023-03-27,DRC22-50P07,AMER,3051.02,128
2023-03-27,DRC23-24PA,AMER,10940.74,576
2023-03-27,DRC23-40PA-N012,APAC,157459.05,7392
2023-03-27,DRC23-40PA-N012,AMER,95364.72,3147
2023-03-27,DRC23-40PB-N010,APAC,82581.69,7200
2023-03-27,DRC23-40PB-N010,AMER,1228.64,48
2023-03-27,DRC23-40PB-N012,APAC,75534.32,3546
2023-03-27,DRC23-40PB-N012,AMER,55447.26,1566
2023-03-27,DRC23-40PC-N012,EMEA,41144.5,1296
2023-03-27,DRC23-64PAA,AMER,93953.09,2608
2023-03-27,DRC23-64PAA-N010,APAC,47620.33,3356
2023-03-27,DRC23-64PAA-N010,AMER,12504.17,288
2023-03-27,DRC23-80P,AMER,18747.67,301
2023-03-27,DRC24-BT,APAC,882.99,500
2023-03-27,DRC26-38S01-P017,APAC,16422.16,1502
2023-03-27,DRC26-38S01-P017,AMER,1075.47,125
2023-03-27,DRC26-40SA,APAC,836.84,125
2023-03-27,DRC26-40SA,EMEA,102.23,5
2023-03-27,DRC26-40SB,APAC,274.94,26
2023-03-27,DRC26-40SB,EMEA,110.73,5
2023-03-27,DRC26-40SC,AMER,1614.3,125
2023-03-27,DRC26-40SD,EMEA,2203.79,145
2023-03-27,DRC26-50S01,APAC,6316.01,689
2023-03-27,DRC26-50S01,APAC,981.49,125
2023-03-27,DRC26-50S01,AMER,171436.95,15891
2023-03-27,DRC26-50S02,APAC,2283.66,250
2023-03-27,DRC26-50S02,APAC,421.12,47
2023-03-27,DRC26-50S02,APAC,849.68,125
2023-03-27,DRC26-50S02,AMER,9344.73,745
2023-03-27,DRC26-50S03,APAC,5582.11,623
2023-03-27,DRC26-50S03,AMER,444.71,35
2023-03-27,DRC26-50S04,APAC,13864.87,1547
2023-03-27,DRC26-50S04,AMER,1916.66,215
2023-03-27,DRC26-50S09,EMEA,311.43,22
2023-03-27,DRC26-60S01,AMER,6218.59,500
2023-03-27,DRC26-60S05,APAC,9103.24,1154
2023-03-27,DRC26-60S05,EMEA,865.03,125
2023-03-27,DRC26-60S05,APAC,3865.16,500
2023-03-27,DRC26-60S05,AMER,3709.66,206
2023-03-27,DRC26-60S06,APAC,34800.92,3686
2023-03-27,DRC40-BT,AMER,1450.25,725
2023-03-27,DRC40-BT-DH,AMER,6.08,1
2023-03-27,DRC40-BT-YW,AMER,154.66,100
2023-03-27,DRC40-GKT,AMER,46.68,53
2023-03-27,DRC70-BT,AMER,72.49,38
2023-03-27,DRCP26-126SA,APAC,1116.18,23
2023-03-27,DRCP26-126SA,EMEA,18828.66,270
2023-03-27,DRCP26-126SA,APAC,4935.17,72
2023-03-27,DRCP28-86SA,APAC,94063.39,10190
2023-03-27,DRCP28-86SA,EMEA,12481.71,1400
2023-03-27,DRCP28-86SA,EMEA,9423.1,936
2023-03-27,DRCP28-86SA,AMER,3983.61,328
2023-03-27,DRCP28-86SB,EMEA,1540.54,92
2023-03-27,DRCP28-86SB,AMER,1454.53,36
2023-03-27,DRCP28-86SC,APAC,12960.26,1404
2023-03-27,DRCP28-86SC,EMEA,7268.39,682
2023-03-27,DRCP28-86SC,EMEA,758.62,72
2023-03-27,DRCPF-86A-1,AMER,1685.61,180
2023-03-27,DT04-08PA,APAC,10172.4,8994
2023-03-27,DT04-08PA,EMEA,628.26,350
2023-03-27,DT04-08PA,EMEA,1601.2,1150
2023-03-27,DT04-08PA,AMER,923.26,830
2023-03-27,DT04-08PA-CE01,APAC,17338.12,12905
2023-03-27,DT04-08PA-CE01,APAC,1187.82,600
2023-03-27,DT04-08PA-CE02,APAC,8171.47,5280
2023-03-27,DT04-08PA-CL03,EMEA,85.64,10
2023-03-27,DT04-08PA-CL03,AMER,1018.69,600
2023-03-27,DT04-08PA-E003,APAC,2008,750
2023-03-27,DT04-08PA-E003,AMER,51.36,30
2023-03-27,DT04-08PA-E004,AMER,50.85,40
2023-03-27,DT04-08PA-E005,APAC,1065.74,600
2023-03-27,DT04-08PA-E005,APAC,256.84,250
2023-03-27,DT04-08PA-E005,EMEA,354.88,300
2023-03-27,DT04-08PA-E005,EMEA,2565.7,2100
2023-03-27,DT04-08PA-E005,AMER,858.43,905
2023-03-27,DT04-08PA-E008,EMEA,540.76,278
2023-03-27,DT04-08PA-KIT,AMER,38.62,11
2023-03-27,DT04-08PA-L012,APAC,5981.35,1400
2023-03-27,DT04-08PA-L012,EMEA,438.37,100
2023-03-27,DT04-08PA-L012,AMER,2165.47,796
2023-03-27,DT04-08PA-L022,APAC,1548,288
2023-03-27,DT04-08PA-LE03,APAC,1193.64,288
2023-03-27,DT04-08PA-LE11,APAC,1560.9,500
2023-03-27,DT04-08PA-P004,EMEA,610.98,600
2023-03-27,DT04-08PA-P021,AMER,8700.29,1500
2023-03-27,DT04-08PA-P026,APAC,2189.88,600
2023-03-27,DT04-08PA-P026,APAC,226.9,40
2023-03-27,DT04-08PA-P026,AMER,21699.8,4800
2023-03-27,DT04-08PB-L012,AMER,555.65,200
2023-03-27,DT04-08PB-P021,APAC,4431.6,1200
2023-03-27,DT04-08PB-P021,AMER,17697.35,2980
2023-03-27,DT04-08PC,AMER,227.36,100
2023-03-27,DT04-08PD,AMER,268.91,110
2023-03-27,DT04-08PD-CE01,APAC,410.55,300
2023-03-27,DT04-12PA,APAC,6099.58,4164
2023-03-27,DT04-12PA,EMEA,2923.13,1409
2023-03-27,DT04-12PA,AMER,1394.82,809
2023-03-27,DT04-12PA-B016,APAC,1725.14,915
2023-03-27,DT04-12PA-B016,AMER,15.86,3
2023-03-27,DT04-12PA-BE02,APAC,1374.9,750
2023-03-27,DT04-12PA-BE02,AMER,65.44,25
2023-03-27,DT04-12PA-BE04,APAC,24964.98,10400
2023-03-27,DT04-12PA-BE04,AMER,737.26,500
2023-03-27,DT04-12PA-BE04,AMER,730.06,250
2023-03-27,DT04-12PA-BL04,AMER,2254.88,680
2023-03-27,DT04-12PA-BL08,EMEA,8521.58,1700
2023-03-27,DT04-12PA-BL08,AMER,4433.38,920
2023-03-27,DT04-12PA-BL11,APAC,456.09,100
2023-03-27,DT04-12PA-BL11,AMER,2017.78,348
2023-03-27,DT04-12PA-C015,APAC,2411.77,1350
2023-03-27,DT04-12PA-C015,EMEA,2197.79,1500
2023-03-27,DT04-12PA-C015,EMEA,985.04,600
2023-03-27,DT04-12PA-CE01,APAC,44375.21,30307
2023-03-27,DT04-12PA-CE01,EMEA,629.05,250
2023-03-27,DT04-12PA-CE02,APAC,6908,2500
2023-03-27,DT04-12PA-CE03,APAC,396.69,255
2023-03-27,DT04-12PA-CE03,AMER,450.36,100
2023-03-27,DT04-12PA-CE07,APAC,103309.98,59150
2023-03-27,DT04-12PA-CE08,APAC,405.58,261
2023-03-27,DT04-12PA-CE09,EMEA,1820.89,800
2023-03-27,DT04-12PA-CL03,EMEA,907.05,345
2023-03-27,DT04-12PA-CL03,EMEA,685.19,200
2023-03-27,DT04-12PA-CL03,AMER,414.22,160
2023-03-27,DT04-12PA-CL06,EMEA,9795.03,2500
2023-03-27,DT04-12PA-FL02,EMEA,1119.57,80
2023-03-27,DT04-12PA-FL02,AMER,946.76,100
2023-03-27,DT04-12PA-L012,APAC,2623.7,669
2023-03-27,DT04-12PA-L012,EMEA,11015.81,2553
2023-03-27,DT04-12PA-L012,EMEA,495.88,70
2023-03-27,DT04-12PA-L012,AMER,29862.25,10805
2023-03-27,DT04-12PA-L012,AMER,1537.55,480
2023-03-27,DT04-12PA-LE01,EMEA,635.18,45
2023-03-27,DT04-12PA-LE01,AMER,24928.27,4001
2023-03-27,DT04-12PA-LE03,EMEA,832.99,100
2023-03-27,DT04-12PA-LE03,AMER,3248.49,310
2023-03-27,DT04-12PA-LE06,AMER,23544.87,3264
2023-03-27,DT04-12PA-LE09,EMEA,192.75,10
2023-03-27,DT04-12PA-LE09,AMER,3040.35,329
2023-03-27,DT04-12PA-LE10,APAC,437.09,61
2023-03-27,DT04-12PA-LE10,AMER,1526.61,300
2023-03-27,DT04-12PA-LE14,APAC,3168.46,858
2023-03-27,DT04-12PA-LE14,EMEA,391.43,100
2023-03-27,DT04-12PA-LE14,EMEA,940.18,200
2023-03-27,DT04-12PA-LE14,AMER,111.72,28
2023-03-27,DT04-12PA-LE20,EMEA,6387,1000
2023-03-27,DT04-12PA-LE21,AMER,2344.99,400
2023-03-27,DT04-12PA-LE24,AMER,583.21,100
2023-03-27,DT04-12PA-P004,EMEA,892.93,600
2023-03-27,DT04-12PA-P021,AMER,1368.84,260
2023-03-27,DT04-12PA-P026,AMER,4792.6,780
2023-03-27,DT04-12PA-P030,AMER,6841.96,1020
2023-03-27,DT04-12PA-P031,APAC,29919.59,2750
2023-03-27,DT04-12PA-P031,AMER,5573.8,418
2023-03-27,DT04-12PA-P075,APAC,4149.88,1000
2023-03-27,DT04-12PB,APAC,1326.72,600
2023-03-27,DT04-12PB,AMER,418.51,170
2023-03-27,DT04-12PB-B016,EMEA,464.93,220
2023-03-27,DT04-12PB-B016,AMER,2138.67,956
2023-03-27,DT04-12PB-BE02,EMEA,293.91,100
2023-03-27,DT04-12PB-BE02,AMER,46.63,18
2023-03-27,DT04-12PB-BL04,AMER,6441.38,1520
2023-03-27,DT04-12PB-C015,APAC,635.26,380
2023-03-27,DT04-12PB-C015,AMER,2341.08,1200
2023-03-27,DT04-12PB-CE07,APAC,446.8,250
2023-03-27,DT04-12PB-CE07,EMEA,677.62,250
2023-03-27,DT04-12PB-L012,APAC,568.05,200
2023-03-27,DT04-12PB-L012,EMEA,241.42,50
2023-03-27,DT04-12PB-L012,AMER,4143.16,1027
2023-03-27,DT04-12PB-LE01,AMER,3554.59,548
2023-03-27,DT04-12PB-P016,APAC,8395.2,1100
2023-03-27,DT04-12PB-P021,EMEA,739.82,125
2023-03-27,DT04-12PB-P021,AMER,6352.07,752
2023-03-27,DT04-12PB-P026,AMER,818.67,102
2023-03-27,DT04-12PB-P030,AMER,2653.12,310
2023-03-27,DT04-12PC,AMER,10056.35,5100
2023-03-27,DT04-12PC-B016,AMER,41.37,16
2023-03-27,DT04-12PC-BE02,AMER,2560.55,1068
2023-03-27,DT04-12PC-BL04,AMER,1307.32,340
2023-03-27,DT04-12PC-C015,AMER,3683.52,1800
2023-03-27,DT04-12PC-CE07,APAC,898.2,500
2023-03-27,DT04-12PC-CE07,EMEA,292.06,150
2023-03-27,DT04-12PC-CE07,APAC,10367.11,6000
2023-03-27,DT04-12PC-CE07,AMER,4815.72,1500
2023-03-27,DT04-12PC-L012,AMER,739.28,149
2023-03-27,DT04-12PC-LE01,AMER,10648.5,1502
2023-03-27,DT0412PCLO12W12P,AMER,5395.02,935
2023-03-27,DT04-12PD-B016,AMER,2067.09,833
2023-03-27,DT04-12PD-BE02,EMEA,175.5,60
2023-03-27,DT04-12PD-BL04,AMER,1065.57,170
2023-03-27,DT04-12PD-C015,APAC,519.72,150
2023-03-27,DT04-12PD-C015,AMER,1009.01,300
2023-03-27,DT04-12PD-CE07,EMEA,2020.63,790
2023-03-27,DT04-12PD-CE07,APAC,3294.55,2000
2023-03-27,DT04-12PD-L012,AMER,1039.58,200
2023-03-27,DT04-2P,APAC,45604.64,215247
2023-03-27,DT04-2P,EMEA,98.64,200
2023-03-27,DT04-2P,EMEA,801.6,3050
2023-03-27,DT04-2P,AMER,52648.5,220561
2023-03-27,DT04-2P-C015,EMEA,24.59,100
2023-03-27,DT04-2P-C017,AMER,1596,2000
2023-03-27,DT04-2P-CE01,AMER,389.93,586
2023-03-27,DT04-2P-CE02,EMEA,1024.24,2000
2023-03-27,DT04-2P-CE02,APAC,1252,4000
2023-03-27,DT04-2P-CE02,EMEA,3322.29,15500
2023-03-27,DT04-2P-CE03,APAC,4105.19,10547
2023-03-27,DT04-2P-CE03,EMEA,4163.04,12350
2023-03-27,DT04-2P-CE03,APAC,35107.8,116850
2023-03-27,DT04-2P-CE09,EMEA,4557.29,7497
2023-03-27,DT04-2P-CE09,EMEA,5361.47,6703
2023-03-27,DT04-2P-CE09,AMER,2652.24,7063
2023-03-27,DT04-2P-E004,APAC,4338.94,19000
2023-03-27,DT04-2P-E004,AMER,382.2,1000
2023-03-27,DT04-2P-E005,APAC,3144.56,6650
2023-03-27,DT04-2P-E005,APAC,12801.88,38548
2023-03-27,DT04-2P-E005,EMEA,2409.38,7300
2023-03-27,DT04-2P-E005,EMEA,0.54,1
2023-03-27,DT04-2P-E005,AMER,1660.05,3798
2023-03-27,DT04-2P-E008,EMEA,952.65,1631
2023-03-27,DT04-2P-EE01,AMER,677.04,1000
2023-03-27,DT04-2P-KIT,AMER,814.6,800
2023-03-27,DT04-2P-L012,APAC,2717.84,2000
2023-03-27,DT04-2P-L012,APAC,974,601
2023-03-27,DT04-2P-L012,EMEA,1255.26,643
2023-03-27,DT04-2P-L012,AMER,3089.21,1704
2023-03-27,DT04-2P-N006,EMEA,7.07,1
2023-03-27,DT04-2P-N006,AMER,392258.21,77613
2023-03-27,DT04-2P-P004,EMEA,290.9,1000
2023-03-27,DT04-2P-P036,APAC,35792.75,14000
2023-03-27,DT04-2P-RT01,APAC,3416.57,1066
2023-03-27,DT04-2P-RT01,EMEA,5761.31,2350
2023-03-27,DT04-2P-RT01,EMEA,1747.11,281
2023-03-27,DT04-2P-RT01,AMER,520.34,88
2023-03-27,DT04-2P-RT02,APAC,30773.74,7006
2023-03-27,DT04-2P-RT02,EMEA,5520.44,1450
2023-03-27,DT04-2P-RT02,AMER,1456.66,203
2023-03-27,DT04-2P-RT06,APAC,2226.94,650
2023-03-27,DT04-2P-RT06,AMER,4207.22,1350
2023-03-27,DT04-2P-RT22,APAC,5454.46,1300
2023-03-27,DT04-2P-RT22,EMEA,3931.88,577
2023-03-27,DT04-2P-RT24,EMEA,1824.59,289
2023-03-27,DT04-3P,APAC,2378.01,7018
2023-03-27,DT04-3P,EMEA,0.68,2
2023-03-27,DT04-3P,EMEA,2279.06,4700
2023-03-27,DT04-3P,AMER,55720.32,183855
2023-03-27,DT04-3P-C015,APAC,431.06,1000
2023-03-27,DT04-3P-C015,EMEA,2356.58,6000
2023-03-27,DT04-3P-C015,AMER,2369.01,6307
2023-03-27,DT04-3P-CE02,EMEA,374.35,850
2023-03-27,DT04-3P-CE03,APAC,27654.06,45716
2023-03-27,DT04-3P-CE03,EMEA,5848.74,16996
2023-03-27,DT04-3P-CE03,AMER,302.87,800
2023-03-27,DT04-3P-CE04,EMEA,57.61,50
2023-03-27,DT04-3P-CE09,EMEA,728.32,600
2023-03-27,DT04-3P-CE09,AMER,669.47,400
2023-03-27,DT04-3P-CL06,EMEA,1931.01,1049
